shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
154,-23.670826,-46.631838,4,248.3
154,-23.670217,-46.632117,5,321.5
154,-23.669617,-46.632375,6,392.9
154,-23.669215,-46.632578,7,442.1
154,-23.668890,-46.632814,8,485.3
154,-23.668748,-46.633179,9,525.8
154,-23.668709,-46.633877,10,597.0
154,-23.668654,-46.634697,11,681.0
154,-23.668458,-46.635143,12,731.3
154,-23.668114,-46.635475,13,782.4
154,-23.667883,-46.635599,14,810.9
154,-23.667343,-46.635792,15,873.9
154,-23.667038,-46.635894,16,909.2
154,-23.666763,-46.636028,17,942.6
154,-23.666615,-46.636199,18,966.5
154,-23.666345,-46.636591,19,1016.4
154,-23.666060,-46.637031,20,1071.3
154,-23.665879,-46.637240,21,1100.6
154,-23.665643,-46.637417,22,1132.4
154,-23.665368,-46.637498,23,1164.0
154,-23.664984,-46.637535,24,1206.6
154,-23.664414,-46.637535,25,1269.7
154,-23.663790,-46.637476,26,1339.1
154,-23.663505,-46.637471,27,1370.6
154,-23.662267,-46.637310,28,1508.7
154,-23.661668,-46.637192,29,1576.2
154,-23.661245,-46.636999,30,1627.0
154,-23.659968,-46.636398,31,1781.2
154,-23.658867,-46.635851,32,1915.3
154,-23.658238,-46.635572,33,1990.5
154,-23.657796,-46.635432,34,2041.5
154,-23.657511,-46.635465,35,2073.2
154,-23.657020,-46.635593,36,2129.2
154,-23.655703,-46.635980,37,2280.3
154,-23.654632,-46.636269,38,2402.6
154,-23.653934,-46.636409,39,2481.1
154,-23.652843,-46.636623,40,2603.9
154,-23.652587,-46.636656,41,2632.4
154,-23.652332,-46.636741,42,2662.0
154,-23.652086,-46.636881,43,2692.7
154,-23.651791,-46.637063,44,2730.3
154,-23.651536,-46.637299,45,2767.5
154,-23.651300,-46.637621,46,2809.4
154,-23.651094,-46.638125,47,2865.7
154,-23.650858,-46.638791,48,2938.4
154,-23.650710,-46.639230,49,2986.2
154,-23.650435,-46.639542,50,3030.2
154,-23.650160,-46.639842,51,3073.4
154,-23.649738,-46.640046,52,3124.6
154,-23.649207,-46.640099,53,3183.7
154,-23.648735,-46.640099,54,3235.9
154,-23.648381,-46.639971,55,3277.2
154,-23.648027,-46.639799,56,3320.2
154,-23.647693,-46.639660,57,3359.8
154,-23.647310,-46.639627,58,3402.4
154,-23.647064,-46.639649,59,3429.7
155,-23.571353,-46.702616,1,0.0
155,-23.571535,-46.702928,2,37.6
155,-23.571520,-46.703008,3,46.0
155,-23.571156,-46.703233,4,92.4
155,-23.570645,-46.703577,5,159.0
155,-23.571230,-46.704515,6,274.7
155,-23.571505,-46.704306,7,311.9
155,-23.571781,-46.704108,8,348.5
155,-23.571858,-46.704006,9,362.0
155,-23.571896,-46.703861,10,377.4
155,-23.571858,-46.704006,11,392.8
155,-23.571781,-46.704113,12,406.7
155,-23.571500,-46.704312,13,443.7
155,-23.571225,-46.704515,14,480.7
155,-23.570645,-46.703577,15,596.1
155,-23.569253,-46.704489,16,776.1
155,-23.568088,-46.705309,17,930.0
155,-23.568644,-46.706227,18,1042.0
156,-23.467286,-46.583688,1,0.0
156,-23.468133,-46.579160,2,472.0
156,-23.468802,-46.575749,3,828.3
156,-23.469058,-46.574504,4,958.6
156,-23.469471,-46.573249,5,1094.8
156,-23.469717,-46.572670,6,1159.9
157,-23.516878,-46.608514,1,0.0
157,-23.518275,-46.609179,2,169.0
157,-23.520006,-46.609930,3,375.5
157,-23.521010,-46.610381,4,495.8
157,-23.521580,-46.610531,5,560.8
157,-23.523587,-46.610853,6,785.5
157,-23.524610,-46.611036,7,900.3
157,-23.525456,-46.611111,8,994.3
157,-23.525938,-46.611175,9,1048.1
158,-23.471568,-46.682409,1,0.0
158,-23.471420,-46.682205,2,26.5
158,-23.471145,-46.681540,3,101.0
158,-23.470795,-46.680682,4,196.8
158,-23.470288,-46.679566,5,323.9
158,-23.470180,-46.679378,6,346.5
158,-23.469934,-46.679099,7,385.9
158,-23.469447,-46.678595,8,460.5
158,-23.469127,-46.678311,9,506.3
158,-23.468910,-46.678171,10,534.2
158,-23.468605,-46.678042,11,570.5
158,-23.468379,-46.677978,12,596.4
158,-23.468163,-46.677946,13,620.6
158,-23.467995,-46.677967,14,639.3
158,-23.467754,-46.678042,15,667.0
158,-23.467218,-46.678354,16,734.4
158,-23.467021,-46.678455,17,758.6
158,-23.466908,-46.678498,18,771.9
158,-23.466731,-46.678488,19,791.5
159,-23.512775,-46.624619,1,0.0
159,-23.519849,-46.624822,2,783.7
159,-23.526646,-46.625015,3,1536.8
159,-23.531299,-46.625176,4,2052.4
160,-23.578659,-46.725973,1,0.0
160,-23.578197,-46.726193,2,55.9
160,-23.577861,-46.725353,3,149.4
160,-23.577511,-46.724293,4,264.3
160,-23.577282,-46.723438,5,355.1
160,-23.576975,-46.722257,6,480.5
160,-23.576846,-46.721832,7,526.1
160,-23.576521,-46.721250,8,595.6
160,-23.576186,-46.720711,9,662.0
161,-23.588093,-46.583639,1,0.0
161,-23.588305,-46.583393,2,34.4
161,-23.588290,-46.583275,3,46.5
161,-23.588305,-46.583119,4,62.5
161,-23.588236,-46.583012,5,75.8
161,-23.588295,-46.582904,6,88.6
161,-23.587739,-46.580313,7,360.1
161,-23.587582,-46.579546,8,440.3
161,-23.587036,-46.576891,9,718.1
161,-23.586259,-46.573082,10,1116.2
161,-23.586161,-46.572465,11,1180.1
161,-23.584716,-46.573275,12,1360.3
161,-23.584662,-46.573055,13,1383.6
161,-23.584686,-46.572642,14,1425.8
161,-23.584780,-46.572299,15,1462.3
161,-23.584952,-46.572079,16,1491.8
161,-23.585232,-46.571736,17,1538.6
161,-23.585655,-46.571221,18,1609.0
161,-23.586038,-46.570416,19,1701.5
161,-23.586195,-46.570073,20,1740.6
161,-23.586382,-46.569257,21,1826.4
161,-23.586451,-46.568571,22,1896.9
161,-23.586353,-46.568464,23,1912.3
161,-23.586146,-46.568367,24,1937.2
161,-23.585428,-46.568539,25,2018.6
161,-23.585399,-46.568378,26,2035.4
162,-23.570929,-46.707303,1,0.0
162,-23.569341,-46.707578,2,178.1
162,-23.569347,-46.707946,3,215.7
162,-23.569229,-46.708399,4,263.7
162,-23.569009,-46.708765,5,308.3
162,-23.568670,-46.709017,6,353.9
162,-23.567974,-46.709087,7,431.3
162,-23.566316,-46.709180,8,615.1
163,-23.584093,-46.408444,1,0.0
163,-23.584125,-46.408446,2,3.6
163,-23.584211,-46.408479,3,13.6
163,-23.584342,-46.408556,4,30.1
163,-23.584565,-46.408610,5,55.5
163,-23.584895,-46.408693,6,92.9
163,-23.585224,-46.408755,7,129.9
163,-23.585465,-46.408784,8,156.8
163,-23.585743,-46.408808,9,187.7
163,-23.585866,-46.408819,10,201.3
163,-23.586173,-46.408792,11,235.5
163,-23.586569,-46.408749,12,279.5
163,-23.587149,-46.408696,13,344.0
163,-23.587419,-46.408637,14,374.5
163,-23.587690,-46.408551,15,405.7
163,-23.588019,-46.408417,16,444.7
163,-23.588304,-46.408304,17,478.3
163,-23.588535,-46.408197,18,506.1
163,-23.588845,-46.408020,19,544.9
163,-23.589159,-46.407859,20,583.4
163,-23.589391,-46.407741,21,611.7
163,-23.589794,-46.407564,22,659.9
163,-23.590408,-46.407285,23,733.7
163,-23.591234,-46.406877,24,834.1
163,-23.591652,-46.406673,25,884.9
163,-23.592409,-46.406282,26,977.8
163,-23.593023,-46.405965,27,1053.1
163,-23.593451,-46.405729,28,1106.3
163,-23.594090,-46.405386,29,1185.2
163,-23.594759,-46.405048,30,1266.9
163,-23.595309,-46.404747,31,1335.2
163,-23.595791,-46.404490,32,1394.6
163,-23.596061,-46.404329,33,1428.8
163,-23.596524,-46.403964,34,1492.1
163,-23.596907,-46.403562,35,1551.2
163,-23.597399,-46.403009,36,1629.6
163,-23.597807,-46.402559,37,1694.0
163,-23.598087,-46.402269,38,1736.9
163,-23.598800,-46.401470,39,1850.4
163,-23.599006,-46.401244,40,1882.8
163,-23.599168,-46.400955,41,1917.4
163,-23.599303,-46.400617,42,1955.0
163,-23.599522,-46.400139,43,2009.5
164,-23.506942,-46.679754,1,0.0
164,-23.504433,-46.679550,2,278.6
164,-23.504462,-46.679389,3,295.4
164,-23.504974,-46.678348,4,415.8
164,-23.505121,-46.677973,5,457.5
164,-23.505220,-46.677286,6,528.5
164,-23.505387,-46.676631,7,597.9
164,-23.505554,-46.676106,8,654.7
164,-23.505643,-46.675623,9,705.0
164,-23.505564,-46.675441,10,725.5
164,-23.505318,-46.675365,11,753.8
164,-23.504482,-46.675205,12,847.9
164,-23.504836,-46.674282,13,950.0
164,-23.505367,-46.672780,14,1114.3
164,-23.505417,-46.672630,15,1130.5
164,-23.505033,-46.672426,16,1177.9
165,-23.567334,-46.692553,1,0.0
165,-23.567436,-46.692212,2,36.6
165,-23.567498,-46.692019,3,57.4
165,-23.567515,-46.691963,4,63.5
166,-23.615965,-46.751368,1,0.0
166,-23.616806,-46.750955,2,102.2
166,-23.616929,-46.750864,3,118.7
166,-23.616968,-46.750746,4,131.5
166,-23.616855,-46.750134,5,195.1
166,-23.616693,-46.749083,6,303.9
166,-23.616639,-46.748723,7,341.1
166,-23.616570,-46.748181,8,396.9
166,-23.616442,-46.748020,9,418.6
166,-23.616152,-46.747575,10,474.2
166,-23.615646,-46.746706,11,579.2
166,-23.615307,-46.746180,12,644.6
166,-23.615125,-46.746036,13,669.6
166,-23.614938,-46.745977,14,691.2
166,-23.614638,-46.745934,15,724.7
166,-23.614560,-46.745832,16,738.2
166,-23.614506,-46.745665,17,756.2
166,-23.614540,-46.745376,18,786.0
166,-23.614579,-46.745081,19,816.5
166,-23.614628,-46.744603,20,865.5
166,-23.614663,-46.744244,21,902.4
166,-23.614712,-46.743359,22,992.9
166,-23.614761,-46.742651,23,1065.3
166,-23.614830,-46.742039,24,1128.2
167,-23.524876,-46.705790,1,0.0
167,-23.525023,-46.705122,2,70.1
167,-23.525092,-46.704561,3,127.9
167,-23.525166,-46.704035,4,182.2
167,-23.525208,-46.703762,5,210.5
167,-23.525292,-46.703182,6,270.4
167,-23.525363,-46.702643,7,326.0
167,-23.525397,-46.702273,8,364.0
167,-23.525419,-46.702043,9,387.7
167,-23.525437,-46.701766,10,416.0
167,-23.525469,-46.701125,11,481.5
167,-23.525513,-46.700608,12,534.6
167,-23.525560,-46.699905,13,606.6
167,-23.525584,-46.699167,14,681.9
167,-23.525621,-46.698601,15,739.9
167,-23.525646,-46.697909,16,810.6
167,-23.525658,-46.697231,17,879.9
167,-23.525641,-46.696257,18,979.4
167,-23.525643,-46.695120,19,1095.5
167,-23.525646,-46.694500,20,1158.8
167,-23.525655,-46.693905,21,1219.6
167,-23.525655,-46.692719,22,1340.7
167,-23.525648,-46.691582,23,1456.8
167,-23.525665,-46.690785,24,1538.2
167,-23.525673,-46.690453,25,1572.2
168,-23.545031,-46.620456,1,0.0
168,-23.545483,-46.621528,2,120.4
168,-23.546053,-46.622848,3,269.2
168,-23.546535,-46.623867,4,386.2
168,-23.546958,-46.624801,5,492.4
168,-23.547243,-46.625444,6,565.3
168,-23.547184,-46.625745,7,596.7
168,-23.547273,-46.625991,8,623.7
168,-23.547194,-46.625745,9,650.4
168,-23.546663,-46.625949,10,712.8
168,-23.546545,-46.626013,11,727.4
168,-23.545896,-46.625927,12,799.8
168,-23.545060,-46.625841,13,892.8
168,-23.544470,-46.625820,14,958.2
168,-23.544470,-46.626356,15,1013.0
169,-23.531299,-46.625176,1,0.0
169,-23.531358,-46.625133,2,7.9
169,-23.531565,-46.624854,3,44.4
169,-23.531663,-46.624404,4,91.7
169,-23.531958,-46.623245,5,214.4
169,-23.530612,-46.622854,6,368.8
170,-23.536571,-46.484275,1,0.0
170,-23.537909,-46.483395,2,173.3
170,-23.539187,-46.482794,3,327.6
170,-23.540741,-46.481893,4,522.8
170,-23.541135,-46.481400,5,589.4
170,-23.541469,-46.479683,6,768.5
170,-23.541961,-46.477559,7,992.2
170,-23.542020,-46.476207,8,1130.4
170,-23.541764,-46.475563,9,1201.9
170,-23.540132,-46.473739,10,1461.5
170,-23.539094,-46.472602,11,1624.9
171,-23.554634,-46.663102,1,0.0
171,-23.554856,-46.662839,2,36.3
171,-23.555210,-46.662416,3,94.7
171,-23.555431,-46.662271,4,123.4
171,-23.555569,-46.662373,5,141.8
171,-23.555751,-46.662083,6,177.6
171,-23.556090,-46.661686,7,232.9
171,-23.556429,-46.661305,8,286.9
171,-23.556778,-46.660844,9,347.9
171,-23.557192,-46.660388,10,413.2
171,-23.559517,-46.657792,11,782.8
171,-23.560240,-46.656955,12,899.9
171,-23.561125,-46.655968,13,1040.4
171,-23.562175,-46.654694,14,1214.9
171,-23.563023,-46.653637,15,1358.0
171,-23.563301,-46.653283,16,1405.4
171,-23.563731,-46.652805,17,1473.6
171,-23.564420,-46.651963,18,1588.5
171,-23.564624,-46.651698,19,1623.8
171,-23.567041,-46.648844,20,2019.4
171,-23.568299,-46.647191,21,2238.3
171,-23.569420,-46.645689,22,2435.6
171,-23.570870,-46.643867,23,2681.3
172,-23.554634,-46.663102,1,0.0
172,-23.554161,-46.663663,2,77.6
172,-23.554121,-46.663631,3,83.2
172,-23.554069,-46.663700,4,92.3
172,-23.553941,-46.663881,5,115.6
172,-23.553905,-46.663985,6,126.9
172,-23.553910,-46.664064,7,135.0
172,-23.553877,-46.664089,8,139.5
172,-23.553818,-46.664119,9,146.7
172,-23.553720,-46.664068,10,158.7
172,-23.553636,-46.664065,11,168.0
172,-23.553513,-46.663746,12,203.3
172,-23.553376,-46.663558,13,227.8
172,-23.553130,-46.663338,14,263.1
172,-23.552889,-46.663236,15,291.8
172,-23.552667,-46.663231,16,316.3
172,-23.552417,-46.663285,17,344.6
172,-23.552205,-46.663403,18,370.9
172,-23.551979,-46.663558,19,400.6
172,-23.551689,-46.663633,20,433.6
172,-23.551482,-46.663649,21,456.6
172,-23.551205,-46.663580,22,488.1
172,-23.551015,-46.663521,23,510.0
172,-23.550939,-46.663411,24,524.0
172,-23.550895,-46.663344,25,532.4
172,-23.550860,-46.663215,26,546.1
172,-23.550865,-46.663097,27,558.2
172,-23.550973,-46.662754,28,595.2
172,-23.550959,-46.662560,29,615.0
172,-23.550875,-46.662418,30,632.2
172,-23.550664,-46.662225,31,662.8
172,-23.550582,-46.662091,32,679.2
172,-23.550536,-46.661952,33,694.4
172,-23.550484,-46.661683,34,722.3
172,-23.550442,-46.661522,35,739.4
172,-23.550310,-46.661375,36,760.5
172,-23.550179,-46.661303,37,776.7
172,-23.549916,-46.661262,38,806.1
172,-23.549766,-46.661313,39,823.5
172,-23.549621,-46.661455,40,845.2
172,-23.549439,-46.661691,41,876.6
172,-23.549156,-46.661544,42,911.3
172,-23.548815,-46.662102,43,979.7
172,-23.548765,-46.662343,44,1005.0
172,-23.548763,-46.662574,45,1028.5
172,-23.548827,-46.662885,46,1061.1
172,-23.548915,-46.663121,47,1087.1
172,-23.549021,-46.663330,48,1111.4
172,-23.549051,-46.663549,49,1134.0
172,-23.548990,-46.663712,50,1152.0
172,-23.548829,-46.663805,51,1172.2
172,-23.548645,-46.663883,52,1194.1
172,-23.548079,-46.663843,53,1256.9
172,-23.547617,-46.663837,54,1308.1
172,-23.547189,-46.663826,55,1355.4
172,-23.546506,-46.663848,56,1431.2
172,-23.545822,-46.663859,57,1506.9
172,-23.545350,-46.663912,58,1559.5
172,-23.544841,-46.664076,59,1618.3
172,-23.544334,-46.664231,60,1676.6
172,-23.544263,-46.664249,61,1684.7
172,-23.544284,-46.664299,62,1690.3
172,-23.544263,-46.664249,63,1695.9
172,-23.544334,-46.664231,64,1704.0
172,-23.544286,-46.664192,65,1710.7
172,-23.544260,-46.664104,66,1720.1
172,-23.544282,-46.664003,67,1730.7
173,-23.605028,-46.603911,1,0.0
173,-23.605481,-46.603445,2,69.1
173,-23.605712,-46.603649,3,102.1
173,-23.605800,-46.603751,4,116.4
173,-23.605825,-46.603842,5,126.1
173,-23.606562,-46.604255,6,218.0
173,-23.606778,-46.603305,7,317.8
173,-23.607255,-46.601186,8,540.4
173,-23.608322,-46.601468,9,662.0
173,-23.609327,-46.601736,10,776.6
173,-23.610297,-46.601983,11,886.9
173,-23.609477,-46.605834,12,1290.4
173,-23.610297,-46.601983,13,1693.8
173,-23.611910,-46.602393,14,1877.3
173,-23.611962,-46.602291,15,1889.2
173,-23.612089,-46.602267,16,1903.6
173,-23.612201,-46.602356,17,1918.9
173,-23.612215,-46.602476,18,1931.3
173,-23.613063,-46.602684,19,2027.6
173,-23.613796,-46.599221,20,2390.2
173,-23.613517,-46.596584,21,2661.1
173,-23.613096,-46.593756,22,2953.5
173,-23.613517,-46.596584,23,3245.8
173,-23.613656,-46.597902,24,3381.3
173,-23.613796,-46.599221,25,3516.7
173,-23.613063,-46.602684,26,3879.4
173,-23.617172,-46.603699,27,4346.1
173,-23.616946,-46.604281,28,4410.6
173,-23.616748,-46.604671,29,4456.0
173,-23.616959,-46.604824,30,4484.1
173,-23.617056,-46.604960,31,4501.6
173,-23.617259,-46.605296,32,4542.6
173,-23.618478,-46.607417,33,4797.7
173,-23.622816,-46.604452,34,5365.5
173,-23.623499,-46.604043,35,5451.9
173,-23.623868,-46.603935,36,5494.2
173,-23.624625,-46.604098,37,5579.7
173,-23.625224,-46.604249,38,5647.9
173,-23.625342,-46.604347,39,5664.3
173,-23.626227,-46.604123,40,5764.9
173,-23.626153,-46.603576,41,5821.3
173,-23.626016,-46.602916,42,5890.3
173,-23.626513,-46.602632,43,5952.5
173,-23.627017,-46.602289,44,6018.4
173,-23.628048,-46.601357,45,6167.0
173,-23.627017,-46.602289,46,6315.6
173,-23.626513,-46.602632,47,6381.5
173,-23.626016,-46.602916,48,6443.7
173,-23.626153,-46.603576,49,6512.7
173,-23.626227,-46.604123,50,6569.1
173,-23.625342,-46.604347,51,6669.7
173,-23.625224,-46.604249,52,6686.1
173,-23.624625,-46.604098,53,6754.3
173,-23.623868,-46.603935,54,6839.8
173,-23.623499,-46.604043,55,6882.1
173,-23.622816,-46.604452,56,6968.5
173,-23.618478,-46.607417,57,7536.3
173,-23.616893,-46.608494,58,7743.4
173,-23.617290,-46.609209,59,7828.5
174,-23.541529,-46.574842,1,0.0
174,-23.541701,-46.575738,2,93.4
174,-23.541868,-46.576618,3,185.2
174,-23.542606,-46.576435,4,269.0
174,-23.542770,-46.577267,5,355.8
174,-23.542888,-46.577816,6,413.4
174,-23.543415,-46.577698,7,472.9
175,-23.552721,-46.527802,1,0.0
175,-23.552898,-46.528274,2,52.0
175,-23.552879,-46.528526,3,77.9
175,-23.552785,-46.529019,4,129.3
175,-23.552761,-46.529228,5,150.8
175,-23.552820,-46.529389,6,168.5
175,-23.553001,-46.529695,7,205.7
175,-23.553321,-46.530317,8,278.4
175,-23.553444,-46.530543,9,305.1
175,-23.553887,-46.531068,10,377.8
175,-23.554172,-46.531310,11,417.9
175,-23.554393,-46.531479,12,447.9
175,-23.554659,-46.531693,13,484.5
175,-23.554759,-46.531801,14,500.2
175,-23.555141,-46.532442,15,578.1
175,-23.555305,-46.532646,16,605.7
175,-23.555561,-46.532828,17,639.6
175,-23.555849,-46.533016,18,676.8
175,-23.556675,-46.533560,19,783.9
175,-23.557196,-46.533871,20,849.8
175,-23.557494,-46.534048,21,887.3
175,-23.557680,-46.534126,22,909.5
175,-23.557995,-46.534231,23,946.0
175,-23.558534,-46.534394,24,1007.9
175,-23.559074,-46.534604,25,1071.5
175,-23.559797,-46.534829,26,1154.8
175,-23.560161,-46.534941,27,1196.7
175,-23.560535,-46.535102,28,1241.2
175,-23.560992,-46.535269,29,1294.6
175,-23.561154,-46.535306,30,1313.0
175,-23.561405,-46.535253,31,1341.3
175,-23.561700,-46.535105,32,1377.3
175,-23.561922,-46.535051,33,1402.4
175,-23.562502,-46.534909,34,1468.3
175,-23.562615,-46.534947,35,1481.4
175,-23.562880,-46.535006,36,1511.4
175,-23.563697,-46.535237,37,1604.8
175,-23.564651,-46.535558,38,1715.5
175,-23.565437,-46.535762,39,1805.1
175,-23.566057,-46.535741,40,1873.7
175,-23.566416,-46.535706,41,1913.6
175,-23.566696,-46.535617,42,1945.9
176,-23.600014,-46.576491,1,0.0
176,-23.599987,-46.576615,2,12.9
176,-23.599655,-46.577283,3,90.4
176,-23.599260,-46.577993,4,175.1
176,-23.598992,-46.578519,5,236.5
176,-23.598512,-46.579334,6,335.2
176,-23.598264,-46.579579,7,372.3
176,-23.597768,-46.579857,8,434.2
176,-23.597387,-46.580017,9,479.4
176,-23.597025,-46.580257,10,526.3
176,-23.596654,-46.580582,11,579.1
176,-23.596136,-46.581027,12,652.4
176,-23.594946,-46.582014,13,818.2
176,-23.594410,-46.582438,14,891.7
176,-23.593894,-46.582894,15,965.4
176,-23.593449,-46.583277,16,1028.3
176,-23.592926,-46.583748,17,1103.6
176,-23.592626,-46.584098,18,1152.4
176,-23.592341,-46.584549,19,1208.2
176,-23.592203,-46.584846,20,1242.2
176,-23.591805,-46.585466,21,1319.3
176,-23.591495,-46.585791,22,1367.0
176,-23.590974,-46.586252,23,1441.5
176,-23.589740,-46.587268,24,1613.1
176,-23.589245,-46.587707,25,1683.9
176,-23.589310,-46.587826,26,1698.0
176,-23.589435,-46.587947,27,1716.6
176,-23.590625,-46.586909,28,1885.6
176,-23.591439,-46.586196,29,2001.5
176,-23.591745,-46.585923,30,2045.3
176,-23.592046,-46.585619,31,2090.9
176,-23.592247,-46.585289,32,2131.3
176,-23.592402,-46.584951,33,2169.8
176,-23.592577,-46.584629,34,2208.0
176,-23.592781,-46.584323,35,2246.5
176,-23.593040,-46.583995,36,2290.6
176,-23.593555,-46.583575,37,2362.0
176,-23.594604,-46.582682,38,2509.7
176,-23.595084,-46.582239,39,2579.4
176,-23.595320,-46.582883,40,2650.1
176,-23.595772,-46.584042,41,2778.6
176,-23.594012,-46.585554,42,3027.2
176,-23.592645,-46.586724,43,3220.0
176,-23.591082,-46.588092,44,3442.4
176,-23.591117,-46.588151,45,3449.5
177,-23.514910,-46.454642,1,0.0
177,-23.514693,-46.454138,2,56.8
177,-23.514320,-46.453140,3,166.8
177,-23.513936,-46.452099,4,281.3
177,-23.513700,-46.451509,5,347.0
177,-23.513611,-46.451144,6,385.5
177,-23.513414,-46.447700,7,737.9
177,-23.513286,-46.445834,8,929.1
177,-23.513139,-46.444460,9,1070.3
177,-23.513060,-46.443334,10,1185.7
178,-23.471671,-46.701742,1,0.0
178,-23.472035,-46.701748,2,40.3
178,-23.472296,-46.701742,3,69.2
178,-23.472586,-46.701753,4,101.4
178,-23.473383,-46.702209,5,201.2
178,-23.473856,-46.702483,6,260.5
178,-23.474156,-46.702552,7,294.5
178,-23.474564,-46.702627,8,340.4
178,-23.474791,-46.702676,9,365.9
178,-23.474983,-46.702778,10,389.6
178,-23.475169,-46.702912,11,414.4
178,-23.475337,-46.703089,12,440.3
178,-23.475730,-46.703706,13,517.0
178,-23.475991,-46.704194,14,574.6
178,-23.476095,-46.704376,15,596.5
178,-23.476311,-46.704685,16,636.0
178,-23.476724,-46.705267,17,711.1
178,-23.477054,-46.705739,18,771.6
178,-23.477457,-46.706361,19,849.3
178,-23.477615,-46.706581,20,877.7
178,-23.477817,-46.706785,21,908.3
178,-23.477945,-46.706881,22,925.5
178,-23.478225,-46.707042,23,960.7
178,-23.478589,-46.707166,24,1002.9
178,-23.480943,-46.707825,25,1272.2
178,-23.481270,-46.707841,26,1308.4
178,-23.482061,-46.707743,27,1396.6
178,-23.482344,-46.707763,28,1428.0
178,-23.482793,-46.707931,29,1480.7
178,-23.484085,-46.708869,30,1652.8
178,-23.484884,-46.709452,31,1759.5
178,-23.485373,-46.709958,32,1834.4
178,-23.485735,-46.710201,33,1881.5
178,-23.486172,-46.710290,34,1930.7
178,-23.486479,-46.710302,35,1964.8
178,-23.487489,-46.710158,36,2077.5
178,-23.488479,-46.709950,37,2189.2
179,-23.525655,-46.693905,1,0.0
179,-23.524758,-46.693915,2,99.4
179,-23.524020,-46.693926,3,181.1
179,-23.522903,-46.693940,4,304.8
179,-23.522313,-46.693932,5,370.2
179,-23.522235,-46.694291,6,407.9
179,-23.521593,-46.694567,7,484.4
180,-23.520309,-46.749491,1,0.0
180,-23.520252,-46.749284,2,22.0
180,-23.520201,-46.749083,3,43.3
180,-23.520154,-46.748914,4,61.3
180,-23.520144,-46.748844,5,68.5
180,-23.520095,-46.748477,6,106.5
180,-23.520053,-46.748099,7,145.4
180,-23.520002,-46.747570,8,199.6
180,-23.519908,-46.746530,9,306.4
180,-23.519854,-46.745741,10,387.2
180,-23.519827,-46.744837,11,479.5
180,-23.519815,-46.744250,12,539.5
180,-23.519811,-46.744097,13,555.1
180,-23.519842,-46.743886,14,576.9
180,-23.519882,-46.743683,15,598.2
180,-23.519946,-46.743501,16,618.0
181,-23.582267,-46.599623,1,0.0
181,-23.582494,-46.600057,2,50.9
181,-23.582557,-46.600277,3,74.5
181,-23.582616,-46.600760,4,124.2
181,-23.582695,-46.601709,5,221.5
181,-23.582764,-46.602809,6,334.0
181,-23.583118,-46.607047,7,768.4
181,-23.583366,-46.610290,8,1100.5
181,-23.583391,-46.610689,9,1141.4
181,-23.583526,-46.611805,10,1256.3
181,-23.583661,-46.612964,11,1375.5
181,-23.583870,-46.615422,12,1627.5
181,-23.583658,-46.615314,13,1653.5
181,-23.583389,-46.615239,14,1684.2
181,-23.583235,-46.615163,15,1702.9
181,-23.583173,-46.615102,16,1712.3
181,-23.583235,-46.615163,17,1721.6
181,-23.583389,-46.615239,18,1740.3
181,-23.583658,-46.615314,19,1771.1
181,-23.583870,-46.615422,20,1797.1
181,-23.584060,-46.615606,21,1825.2
181,-23.584842,-46.616327,22,1938.9
181,-23.585000,-46.616451,23,1960.5
181,-23.586623,-46.617899,24,2193.3
182,-23.547044,-46.646768,1,0.0
182,-23.546820,-46.646835,2,25.7
182,-23.546693,-46.646424,3,69.9
182,-23.546631,-46.646242,4,89.8
182,-23.545852,-46.646210,5,176.1
182,-23.545038,-46.646191,6,266.3
182,-23.545006,-46.647398,7,389.6
182,-23.544573,-46.647398,8,437.5
182,-23.542542,-46.647299,9,662.7
182,-23.541417,-46.647242,10,787.4
182,-23.541110,-46.647232,11,821.5
182,-23.541092,-46.647093,12,835.8
182,-23.540902,-46.646743,13,877.3
182,-23.540192,-46.646920,14,957.9
182,-23.539513,-46.647034,15,1034.0
182,-23.538167,-46.647293,16,1185.4
182,-23.538032,-46.647318,17,1200.6
182,-23.537917,-46.647320,18,1213.4
182,-23.537789,-46.647524,19,1238.5
182,-23.537693,-46.647460,20,1251.0
182,-23.537467,-46.647843,21,1297.5
182,-23.537224,-46.648208,22,1343.4
182,-23.537425,-46.648530,23,1383.1
182,-23.538120,-46.648176,24,1468.2
182,-23.538263,-46.648326,25,1490.2
182,-23.538557,-46.648853,26,1553.0
182,-23.538732,-46.648767,27,1574.3
182,-23.539054,-46.649209,28,1631.7
182,-23.539382,-46.649565,29,1683.2
182,-23.539054,-46.649209,30,1734.7
182,-23.538732,-46.648767,31,1792.1
182,-23.538557,-46.648853,32,1813.4
182,-23.538263,-46.648326,33,1876.2
182,-23.538120,-46.648176,34,1898.2
182,-23.537425,-46.648530,35,1983.3
182,-23.537224,-46.648208,36,2023.0
182,-23.536591,-46.649380,37,2161.7
182,-23.536085,-46.650314,38,2272.3
182,-23.535622,-46.651117,39,2369.0
182,-23.535405,-46.650815,40,2408.1
182,-23.535196,-46.650488,41,2448.7
182,-23.535405,-46.650815,42,2489.4
182,-23.535622,-46.651117,43,2528.5
182,-23.534796,-46.652588,44,2704.3
182,-23.534427,-46.653291,45,2786.9
182,-23.533817,-46.654509,46,2928.4
182,-23.532861,-46.656051,47,3118.2
